id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
10067,Angel Beats!: Another Epilogue,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/65355.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/65355l.jpg'}",2010-12-22,2010-12-22,"Disillusioned with the afterlife, a new student causes a scene during a classroom test and expresses his doubts about whether getting good grades can really lead to escaping the school and ascending to Heaven. Afterwards,  he is confronted by the new student council president—a familiar face whose past experiences give him powerful insight into the true nature of the school and first-hand knowledge regarding the futility of rebellion.

[Written by MAL Rewrite]",7.46,1752,831,228197,136014,white,2010-12-21T15:07:03+00:00,2022-03-06T18:27:27+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2010, 'season': 'fall'}",original,159,pg_13,,"[{'id': 132, 'name': 'P.A. Works'}]","{'status': {'watching': '1685', 'completed': '198628', 'on_hold': '1102', 'dropped': '535', 'plan_to_watch': '26340'}, 'num_list_users': 228290}",151
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/66827.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/66827l.jpg'}",2014-09-17,2014-09-17,"One normal school day, Rikka Takanashi notices Makoto Isshiki secretly passing a flash drive to Yuuta Togashi. Curious, Rikka talks to her friends about the case, who agree that Yuuta is hiding something from her. They decide to discover the contents of the flash drive by any means necessary, but to their surprise, it merely contained pictures of an idol that Yuuta adored back in middle school. However, Rikka takes offense, as she claims that this breaks their contract as lovers and demands Yuuta to return the flash drive.

Although having seen Yuuta return the flash drive, she still felt uncertain about the situation. This leads to her sneaking into Yuuta's room during the night, only to find out that the flash drive had not been returned! Scanning through its contents, she hurriedly rushes to bed when Yuuta enters her room. To her terror, she finds the flash drive crushed due to her negligence in keeping it in a safe place. Yuuta quickly finds out and demands an apology. However, Rikka too, demands an apology from him, resulting in both of them refusing to be the one to apologize first. Will the two lovebirds be able to resolve their argument?

[Written by MAL Rewrite]",7.46,1754,1500,115870,61349,white,2014-09-16T16:31:25+00:00,2022-03-04T00:32:48+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'summer'}",light_novel,1440,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '1861', 'completed': '90096', 'on_hold': '960', 'dropped': '497', 'plan_to_watch': '22463'}, 'num_list_users': 115877}",152
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1295/91106.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1295/91106l.jpg'}",2016-09-29,2016-09-29,"The Future Foundation is in shambles after the Final Killing Game and the revelation of the true culprit. As a desperate plot arises from one of the survivors to rid the world of despair once and for all, the remaining Future Foundation members must band together to stop this atrocity from taking place. Fortunately, they find themselves with help from a group of unlikely allies as they race against the clock to stop their world from being changed.

In this finale to the Hope's Peak storyline of the Danganronpa series, the players in this neverending death game begin to understand the true meaning behind despair, hope, and atonement.

[Written by MAL Rewrite]",7.46,1755,1181,159871,93923,white,2016-09-22T16:47:29+00:00,2022-03-22T00:58:47+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}]",1,"{'year': 2016, 'season': 'summer'}",visual_novel,1440,r,,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '2726', 'completed': '129969', 'on_hold': '1122', 'dropped': '758', 'plan_to_watch': '25746'}, 'num_list_users': 160321}",153
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/75684.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/75684l.jpg'}",2015-10-07,2015-10-07,"As the Fifth Holy Grail War reaches its conclusion, Saber repeats her final duty from the previous war in order to end the vicious cycle once and for all. With the decisive blow draining her remaining mana reserves, Saber's body begins to dissipate. She utters a tearful farewell—but Rin Toosaka reaches out to her at the last moment. 

The future has been changed, and a new beginning awaits.

[Written by MAL Rewrite]",7.46,1757,1751,95997,55439,white,2015-08-03T22:51:59+00:00,2022-03-22T11:43:51+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2015, 'season': 'fall'}",visual_novel,583,pg_13,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '1347', 'completed': '78605', 'on_hold': '643', 'dropped': '251', 'plan_to_watch': '15514'}, 'num_list_users': 96360}",154
10471,Ie Naki Ko Remy Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/28750.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/28750l.jpg'}",1997-06,1997-06,Three unaired episodes that conclude Ie Naki Ko Remy's story.,7.46,1763,9421,2209,988,white,2011-03-19T10:51:32+00:00,2021-07-08T19:57:28+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}]",3,"{'year': 1997, 'season': 'spring'}",novel,1418,pg,,"[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '69', 'completed': '1492', 'on_hold': '35', 'dropped': '66', 'plan_to_watch': '546'}, 'num_list_users': 2208}",155
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/84685.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/84685l.jpg'}",2008-11-24,2008-11-24,"The story takes place in the land of Amber Ground, a place of perpetual night only partially illuminated by an artificial sun. Lag Seeing works as a ""Letter Bee"" (delivery boy) at the ""Bee Hive"" (a delivery service), with his Dingo, Niche, and her ""pet,"" Steak, traveling with him. He is entrusted with the ""hearts"" of the everyone in Amber Ground to deliver their packages.

(Source: Wikipedia)",7.46,1781,4807,13823,6257,white,2008-11-19T04:16:42+00:00,2022-02-15T00:22:05+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2008, 'season': 'fall'}",manga,1625,pg_13,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '235', 'completed': '8861', 'on_hold': '193', 'dropped': '135', 'plan_to_watch': '4404'}, 'num_list_users': 13828}",156
24365,Tonari no Seki-kun Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/62961.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/62961l.jpg'}",2014-05-28,2014-05-28,"Two unaired episodes included in the DVD Set release of Tonari no Seki-kun series.

#1. Field Trip (Rinkan Gakkou) (first volume)
#2. Snow Playing (Yuki Asobi) (second volume)",7.45,1807,3435,29571,16807,white,2014-05-25T23:47:12+00:00,2022-03-02T12:10:06+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",2,"{'year': 2014, 'season': 'spring'}",manga,830,g,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '490', 'completed': '24400', 'on_hold': '328', 'dropped': '136', 'plan_to_watch': '4220'}, 'num_list_users': 29574}",157
6553,Junjou Romantica Special,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/14958.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/14958l.jpg'}",2008,2008,Voice actors comment various scenes from the anime.,7.45,1823,3252,33197,15009,white,2009-05-30T00:29:07+00:00,2022-01-30T12:37:42+00:00,special,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}]",1,,manga,1017,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '453', 'completed': '26215', 'on_hold': '211', 'dropped': '280', 'plan_to_watch': '6067'}, 'num_list_users': 33226}",158
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/10567.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/10567l.jpg'}",2007-03-25,2007-03-25,"Hino Kahoko goes to a summer training camp to play the violin with all the members who participated in the concours.

Also known as ""La Corda d'oro - Special Episode 26""",7.45,1824,3963,22021,12292,white,2007-11-10T23:46:03+00:00,2022-03-22T05:15:50+00:00,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 2007, 'season': 'winter'}",visual_novel,1756,g,,"[{'id': 96, 'name': 'Yumeta Company'}]","{'status': {'watching': '272', 'completed': '18054', 'on_hold': '162', 'dropped': '156', 'plan_to_watch': '3380'}, 'num_list_users': 22024}",159
28405,Ansatsu Kyoushitsu: Deai no Jikan,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/68547.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/68547l.jpg'}",2014-11-09,2014-11-09,"Koro-sensei reminisces about his first meeting with Karasuma, where they first butted heads and fought against each other, ultimately coming to respect one another. However, Karasuma eventually points out their actual meeting wasn't nearly as eventful.

(Source: ANN)",7.44,1833,1461,119959,54485,white,2014-11-15T08:27:43+00:00,2022-03-19T19:23:47+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2014, 'season': 'fall'}",manga,600,pg_13,,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '2768', 'completed': '87476', 'on_hold': '1205', 'dropped': '915', 'plan_to_watch': '27596'}, 'num_list_users': 119960}",160
11553,Toradora!: Bentou no Gokui,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1756/104652.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1756/104652l.jpg'}",2011-12-21,2011-12-21,"An unaired episode included in the Blu-ray box set.

Yuusaku brings an extravagant bento box to share with the class, which makes Ryuuji feel inferior about his own bento making skills. Desperate to beat his bentos, Ryuuji obsessively tries to compete against them to the point where he even brings a rice cooker to school. After Taiga brings him some salty onigiri, Ryuuji realises that the true meaning of bentos is not the taste, but the feelings that are put into it.

(Source: Wikipedia)",7.44,1860,1159,162314,90939,white,2011-09-11T16:23:37+00:00,2022-03-17T07:55:08+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2011, 'season': 'fall'}",light_novel,1620,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '2002', 'completed': '135517', 'on_hold': '987', 'dropped': '652', 'plan_to_watch': '23233'}, 'num_list_users': 162391}",161
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/21815.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/21815l.jpg'}",2008-01-01,2008-01-01,"A special summary episode of the first season of Sayonara Zetsubou Sensei, focusing on seven of the girls: Komori Kiri, Matoi Tsunetsuki, Kobushi Abiru, Kimura Kaere, Kitsu Chiri, Sekiuchi ""Maria"" Tarou and Hitou Nami.

Note: This entry also includes the 24 minute version which aired on BS11.",7.43,1869,4586,15608,5913,white,2008-01-05T09:22:44+00:00,2022-02-06T16:51:49+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2008, 'season': 'winter'}",manga,3706,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '271', 'completed': '9071', 'on_hold': '251', 'dropped': '176', 'plan_to_watch': '5840'}, 'num_list_users': 15609}",162
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1874/116532.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1874/116532l.jpg'}",2008-08-27,2008-08-27,"A special summary episode of the second season of Sayonara Zetsubou Sensei, focusing on the girls that were not introduced in the first Zetsubou Shoujo Senshuu: Otonashi Meru, Fujiyoshi Harumi, Kaga Ai and Mitama Mayo.",7.43,1870,5454,10004,2836,white,2010-03-03T23:12:12+00:00,2021-12-07T20:24:41+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2008, 'season': 'summer'}",manga,3419,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '233', 'completed': '4902', 'on_hold': '211', 'dropped': '163', 'plan_to_watch': '4498'}, 'num_list_users': 10007}",163
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode","{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/63207.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/63207l.jpg'}",2014-06-07,2014-06-07,Extra episode in the 7th Blu-ray and DVD volumes.,7.43,1877,7090,5204,2152,white,2013-12-23T11:16:23+00:00,2019-01-19T13:56:33+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'spring'}",original,1485,g,,"[{'id': 333, 'name': 'TYO Animations'}]","{'status': {'watching': '112', 'completed': '3078', 'on_hold': '123', 'dropped': '70', 'plan_to_watch': '1822'}, 'num_list_users': 5205}",164
50532,Boku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1935/121274.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1935/121274l.jpg'}",2022-02-16,2022-02-16,"Adaptation of ""No.XXX Hawks: SOOTHE"" side-chapter in the Vol.World Heroes manga which was a special present for movie attendees in Japan and in selected American theaters. Included in the ""Plus Ultra"" version of the film's Blu-ray and DVD release in Japan.",7.43,1882,5071,12194,2549,white,2021-12-06T10:16:04+00:00,2022-03-22T05:42:30+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2022, 'season': 'winter'}",manga,343,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '929', 'completed': '3610', 'on_hold': '245', 'dropped': '49', 'plan_to_watch': '7342'}, 'num_list_users': 12175}",165
9136,Kuroshitsuji II Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/26664.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/26664l.jpg'}",2010-10-27,2011-05-25,"According to the Kuroshitsuji website, there are 6 OVAs included in the DVD releases.

DVD 2: Ciel in Wonderland (Part 1)
This re-imagines the cast of Kuroshitsuji II as characters in Lewis Carroll's Alice in Wonderland story.

DVD 3: Welcome to the Phantomhive's
This is meant to be like a simulation game. Elizabeth invites a lady (perhaps the viewer) to join her at a ball held at the Phantomhive mansion.

DVD 5: The Making of Kuroshitsuji II
This is a Hollywood style documentary with behind the scenes interviews with Sebastian, Ciel, Claude and Alois etc.

DVD 6: Ciel in Wonderland (Part 2)
This re-imagines the cast of Kuroshitsuji II as characters in Lewis Carroll's Alice in Wonderland story.

DVD 8: The Tale of William the Shinigami
William and Grell have to train new shinigami and reminisce about when they were training partners.

DVD 9: The Spider's Intention
The life in Trancy household and how those work under Alois is caring for him.",7.43,1891,1517,114619,57943,white,2010-07-04T09:53:03+00:00,2022-03-11T20:40:12+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",6,"{'year': 2010, 'season': 'fall'}",manga,1530,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '3577', 'completed': '86906', 'on_hold': '2568', 'dropped': '1631', 'plan_to_watch': '20003'}, 'num_list_users': 114685}",166
1477,City Hunter: The Secret Service,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1437/94390.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1437/94390l.jpg'}",1996-01-05,1996-01-05,"James McGuire has a dream. He wants to become the president of Guinam and free his people from the military rulers who have been in power up until now. However, one thing stands in McGuire's way: his past. And it's beginning to catch up with him, endangering not only his career, but the life of his long lost daughter. McGuire hires the City Hunter, Ryo Saeba and his partner Kaori to protect his daughter Anna, who herself is a Secret Service agent assigned to bodyguard the presidential hopeful.",7.42,1897,6268,7128,2798,white,2006-08-30T20:34:54+00:00,2022-03-15T07:50:18+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 1996, 'season': 'winter'}",manga,5400,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '174', 'completed': '4050', 'on_hold': '119', 'dropped': '93', 'plan_to_watch': '2704'}, 'num_list_users': 7140}",167
