id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,airing_ranking
43626,Jue Shi Wu Hun,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1183/110438.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1183/110438l.jpg'}",2020-10-25,,"In the continent of Longmai, thousands of clans stand tall, countless sects exist, and cultivation is the way of life. The strong can do anything they want while the weaklings live like ants. Youngster Chen Feng has an incomplete dan region, causing him to be unable to cultivate, he withstood countless sneers directed at him. Until he obtained a mysterious dragon bloodline, breaking out of his cocoon and opening a new chapter to his life! Coquettish demonic fox spirits, cold female emperors, demon girls or princesses from a prestigious clan, all of them jump into my embrace. With the unparalleled inheritance, I will manifest the strongest martial spirit, obtain all the beauties and look down from the heavens.

(Source: AC.QQ, translated)",6.83,4570.0,11007,1184,285,white,2020-10-25T17:33:01+00:00,2021-11-12T01:00:42+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",160,"{'year': 2020, 'season': 'fall'}",,novel,710,pg_13,Adapted from Chengdong Luo's (洛城东) novel by the same title.,"[{'id': 2059, 'name': 'Soyep'}]","{'status': {'watching': '719', 'completed': 0, 'on_hold': '50', 'dropped': '99', 'plan_to_watch': '317'}, 'num_list_users': 1185}",59
44516,Koroshi Ai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1485/119329.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1485/119329l.jpg'}",2022-01-13,2022-03-30,"Novice bounty hunter Chateau Dankworth never expected to encounter someone capable of overpowering her in combat. Even less so that the mysterious man would take an immediate interest in her—to the point of aiding her missions. However, Chateau makes it clear that she has no plans of entertaining any personal involvement with him.

Chateau's company is soon tasked with eliminating Song Ryang-ha—an expert assassin and a former member of a powerful Asian organization. Coincidentally, Ryang-ha is the man that has been pursuing her. Despite his background, Chateau reluctantly agrees to meet with Ryang-ha as part of a deal: in exchange for going out with him, he will provide her with the locations of current targets, dead or alive.

But when the past begins to haunt both killers, their arrangement may need to come to an end, as their entanglement puts their lives at grave risk.

[Written by MAL Rewrite]",6.83,4575.0,1725,98068,14035,white,2020-12-11T03:14:20+00:00,2022-03-22T07:43:45+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 43, 'name': 'Josei'}, {'id': 22, 'name': 'Romance'}]",12,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'thursday', 'start_time': '00:00'}",manga,1420,r,,"[{'id': 1471, 'name': 'Platinum Vision'}]","{'status': {'watching': '44559', 'completed': '12', 'on_hold': '1758', 'dropped': '5129', 'plan_to_watch': '46629'}, 'num_list_users': 98087}",60
42267,Dubu Xiaoyao,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1429/108132.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1429/108132l.jpg'}",2020-06-18,,"Our Main Character was transported to another world and the first thing that happened thing to him was that he was forced into a marriage….

(Source: NovelCool)",6.82,4586.0,10309,1579,428,white,2020-06-20T14:41:28+00:00,2022-03-15T17:05:36+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 17, 'name': 'Martial Arts'}]",260,"{'year': 2020, 'season': 'spring'}",,novel,750,pg_13,Animated adaptation of Chunqing Xili Ge's (纯情犀利哥) web novel of the same name.,"[{'id': 2059, 'name': 'Soyep'}]","{'status': {'watching': '896', 'completed': 0, 'on_hold': '88', 'dropped': '144', 'plan_to_watch': '451'}, 'num_list_users': 1579}",61
49398,Wu Geng Ji 4th Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1875/116414.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1875/116414l.jpg'}",2021-07-22,,Fourth season of Wu Geng Ji.,6.8,4723.0,12054,792,138,white,2021-07-08T09:52:59+00:00,2022-02-03T03:48:32+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 37, 'name': 'Supernatural'}]",42,"{'year': 2021, 'season': 'summer'}",,manga,1020,pg_13,,"[{'id': 1768, 'name': 'Sparkly Key Animation Studio'}]","{'status': {'watching': '336', 'completed': 0, 'on_hold': '28', 'dropped': '49', 'plan_to_watch': '379'}, 'num_list_users': 792}",62
30088,Ryoutei no Aji,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/72084.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/72084l.jpg'}",2014-03-28,,"Short stories capturing the bittersweet and tender moments of everyday family life, made for Marukome Co., Ltd. a miso soup paste manufacturer.",6.71,5109.0,9791,1921,586,white,2015-02-19T05:13:21+00:00,2020-08-03T13:41:12+00:00,special,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2014, 'season': 'winter'}",,original,90,g,,"[{'id': 1033, 'name': 'Studio Colorido'}]","{'status': {'watching': '519', 'completed': 0, 'on_hold': '391', 'dropped': '156', 'plan_to_watch': '855'}, 'num_list_users': 1921}",63
50204,Tokyo 24-ku,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1442/120112.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1442/120112l.jpg'}",2022-01-06,2022-04-07,"An artificial island in Tokyo Bay—Kyokutou Houreigai Tokubetsu Chiku (Far East Special District), commonly known as the 24-ku (24th Ward).

Childhood friends Ran, Kouki, and Shuuta, who were born and raised there, have different family backgrounds, hobbies, and personalities, but always hung out together. However, their relationship changes drastically in the wake of a certain incident.

At the first anniversary memorial of the incident, the three friends happen to meet again and their phones begin to ring simultaneously. The phone call is from a supposedly dead friend, urging them to ""choose the future."" The three will try to protect their beloved 24th Ward and the future of its people in their own ways.

(Source: MAL News)",6.69,5213.0,2771,43688,6963,gray,2021-10-24T09:32:49+00:00,2022-03-20T22:02:22+00:00,tv,currently_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",12,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'thursday', 'start_time': '00:30'}",original,1440,pg_13,,"[{'id': 1835, 'name': 'CloverWorks'}]","{'status': {'watching': '21389', 'completed': '4', 'on_hold': '960', 'dropped': '3233', 'plan_to_watch': '18108'}, 'num_list_users': 43694}",64
50105,Shiguang Zhaoxiangguan de Richang,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1522/118752.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1522/118752l.jpg'}",2021-10-10,,Chibi-styled episodes of daily life at the photo studio.,6.66,5393.0,7216,5019,503,white,2021-10-10T14:11:39+00:00,2022-03-08T05:56:38+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2021, 'season': 'fall'}",,original,390,pg_13,,"[{'id': 1774, 'name': 'Studio LAN'}, {'id': 2356, 'name': 'Kung Fu Frog Animation'}]","{'status': {'watching': '1365', 'completed': 0, 'on_hold': '280', 'dropped': '93', 'plan_to_watch': '3281'}, 'num_list_users': 5019}",65
42205,Shaman King (2021),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1416/113270.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1416/113270l.jpg'}",2021-04-01,2022-04-21,"Shamans are extraordinary individuals with the ability to communicate with ghosts, spirits, and gods, which are invisible to ordinary people. The Shaman Fight—a prestigious tournament pitting shamans from all over the world against each other—is held every five hundred years, where the winner is crowned Shaman King. This title allows the current incumbent to call upon the Great Spirit and shape the world as they see fit.

Finding himself late for class one night, Manta Oyamada, an ordinary middle school student, decides to take a shortcut through the local cemetery. Noticing him, a lone boy sitting on a gravestone invites Manta to stargaze with ""them."" Realizing that ""them"" refers to the boy and his ghostly friends, Manta flees the terror. Later, the boy introduces himself as You Asakura, a Shaman-in-training, and demonstrates his powers by teaming up with the ghost of six-hundred-year-old samurai Amidamaru to save Manta from a group of thugs. You befriends Manta due to his ability to see spirits, and with the help of Amidamaru, they set out to accomplish You's goal of becoming the next Shaman King.

[Written by MAL Rewrite]",6.65,5410.0,890,213145,39695,white,2020-06-12T03:56:47+00:00,2022-03-21T23:50:05+00:00,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",52,"{'year': 2021, 'season': 'spring'}","{'day_of_the_week': 'thursday', 'start_time': '17:55'}",manga,1432,pg_13,,"[{'id': 397, 'name': 'Bridge'}]","{'status': {'watching': '84563', 'completed': '8', 'on_hold': '15595', 'dropped': '25569', 'plan_to_watch': '87414'}, 'num_list_users': 213149}",66
48824,Blue Archive,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1521/114598.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1521/114598l.jpg'}",2021-01-25,,Animated promotions for the mobile game Blue Archive.,6.61,5641.0,10030,1758,222,white,2021-04-26T05:49:51+00:00,2022-03-22T07:04:50+00:00,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}]",0,"{'year': 2021, 'season': 'winter'}",,game,102,pg_13,,"[{'id': 2009, 'name': 'Yostar Pictures'}]","{'status': {'watching': '423', 'completed': 0, 'on_hold': '114', 'dropped': '39', 'plan_to_watch': '1182'}, 'num_list_users': 1758}",67
48480,Wan Jie Shen Zhu 3rd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1436/113495.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1436/113495l.jpg'}",2021-03-17,,Third season of Wan Jie Shen Zhu.,6.6,5716.0,12637,641,116,white,2021-03-17T23:36:29+00:00,2022-02-09T09:03:52+00:00,ona,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",208,"{'year': 2021, 'season': 'winter'}",,manga,540,pg_13,,[],"{'status': {'watching': '308', 'completed': 0, 'on_hold': '34', 'dropped': '45', 'plan_to_watch': '255'}, 'num_list_users': 642}",68
37706,Akuma no Kimuraa-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1986/91788.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1986/91788l.jpg'}",2018-04-06,,"A cup noodle commercials where [Kuro] Hiyoko-chan, the mascot of the ""Chikin Ramen"" line from Nissin, uses black magic to summon devil powers to turn into [Kuro] Hiyoko Akuma. This year marked the 60th anniversary of instant noodles' invention.
",6.57,5836.0,10351,1554,591,white,2018-04-07T15:32:02+00:00,2021-06-18T16:46:30+00:00,special,currently_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 20, 'name': 'Parody'}]",0,"{'year': 2018, 'season': 'spring'}",,original,30,g,,"[{'id': 1972, 'name': 'HOTZIPANG'}]","{'status': {'watching': '600', 'completed': '1', 'on_hold': '249', 'dropped': '167', 'plan_to_watch': '537'}, 'num_list_users': 1554}",69
49285,Waccha PriMagi!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1522/117595.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1522/117595l.jpg'}",2021-10-03,,"The new series continues the Pretty Series' conceptual motifs of song, dance, and fashion, and it also adds the theme of magic. Middle-school first-year student Matsuri Hinoya loves festivals, and she dreams of one day being able to star in ""PriMagi,"" a magic-like form of stage entertainment borne from song, dance and fashion. That day arrives when the hyper-spirited, trouble-making magician Myamu arrives from the magical realm and scouts Matsuri for PriMagi. Together, the two compete with rivals to rise to the top of PriMagi.

(Source: ANN)",6.56,5917.0,8316,3382,537,white,2021-06-24T23:33:44+00:00,2022-03-18T05:46:21+00:00,tv,currently_airing,"[{'id': 19, 'name': 'Music'}]",0,"{'year': 2021, 'season': 'fall'}","{'day_of_the_week': 'sunday', 'start_time': '10:00'}",original,1440,pg,,"[{'id': 103, 'name': 'Tatsunoko Production'}, {'id': 1025, 'name': 'Dongwoo A&E'}]","{'status': {'watching': '1132', 'completed': 0, 'on_hold': '134', 'dropped': '380', 'plan_to_watch': '1736'}, 'num_list_users': 3382}",70
35686,Doraemon (2005) Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1969/109880.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1969/109880l.jpg'}",2005-04-15,,"59 Doraemon (2005) TV Specials exist as of January 24, 2018.",6.5,6210.0,11633,923,301,white,2017-06-05T11:18:35+00:00,2021-09-21T07:36:51+00:00,special,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",0,"{'year': 2005, 'season': 'spring'}",,,2700,pg,,[],"{'status': {'watching': '389', 'completed': 0, 'on_hold': '92', 'dropped': '137', 'plan_to_watch': '305'}, 'num_list_users': 923}",71
1960,Sore Ike! Anpanman,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1902/111797.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1902/111797l.jpg'}",1988-10-03,,"One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. 

(Source: ANN)",6.48,6351.0,8712,2905,944,white,2007-02-18T18:45:21+00:00,2022-03-04T21:15:24+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 1988, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '16:20'}",picture_book,1440,pg,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '741', 'completed': '1', 'on_hold': '384', 'dropped': '889', 'plan_to_watch': '892'}, 'num_list_users': 2907}",72
49952,Wo Qi Ku Le Baiwan Xiulian Zhe,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1556/118167.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1556/118167l.jpg'}",2021-08-19,,"The story is about a student, Jiangbei, who fought valiantly at the subway station and was blessed by the system. Fortunately, he hosts the system and travels to another world. In this different world filled with cultivators, Jiangbei had gone from being a trash in a small town to a genius child in everyone's eyes. Relying on the system, Jiangbei had started the path of improvement and became stronger just by playing treasures, and upsetting people. After a series of chaos and poetry battles, Jiangbei gradually developed feelings for his relatives here.

(Source: Animexin)",6.46,6457.0,12704,625,145,white,2021-09-28T01:25:15+00:00,2022-03-17T03:06:14+00:00,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",160,"{'year': 2021, 'season': 'summer'}",,novel,600,pg_13,Based on Ziyuan Zhanggui's (紫苑掌柜) novel of the same title.,"[{'id': 2059, 'name': 'Soyep'}]","{'status': {'watching': '352', 'completed': 0, 'on_hold': '25', 'dropped': '55', 'plan_to_watch': '193'}, 'num_list_users': 625}",73
34454,Granblue Fantasy,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/83025.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/83025l.jpg'}",2013-11-08,,"Animated promotional videos and commercials for Granblue Fantasy, a mobile RPG.",6.41,6698.0,6369,6862,657,white,2016-11-29T21:11:09+00:00,2021-12-19T06:51:02+00:00,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}]",0,"{'year': 2013, 'season': 'fall'}",,game,28,g,"The first 3 episodes have similar animation to the planned 2017 anime. From episode 4 and later they switched to a more watercolor art-style to reflect the artwork in the actual game more. The episodes Sora no Tsuioku-hen and Hoshi no Kosenjou-hen both have 5 versions with different narrations, but consist of the same animation.",[],"{'status': {'watching': '1376', 'completed': 0, 'on_hold': '352', 'dropped': '454', 'plan_to_watch': '4681'}, 'num_list_users': 6863}",74
